Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"5""x6"" (12.7x15.2cm)",,6.5ft (198.1cm),MANTLEBEAM2-88,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"5""x6"" (12.7x15.2cm)",,Sample2,MANTLEBEAM2-89,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,3ft (91.4cm),MANTLEBEAM2-90,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,3.5ft (106.7cm),MANTLEBEAM2-91,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,4ft (121.9cm),MANTLEBEAM2-92,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,4.5ft (137.2cm),MANTLEBEAM2-93,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,5ft (152.4cm),MANTLEBEAM2-94,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,5.5ft (167.6cm),MANTLEBEAM2-95,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,6ft (182.9cm),MANTLEBEAM2-96,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,6.5ft (198.1cm),MANTLEBEAM2-97,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x3"" (15.2x7.6cm)",,Sample2,MANTLEBEAM2-98,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,3ft (91.4cm),MANTLEBEAM2-99,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,3.5ft (106.7cm),MANTLEBEAM2-100,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,4ft (121.9cm),MANTLEBEAM2-101,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,4.5ft (137.2cm),MANTLEBEAM2-102,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,5ft (152.4cm),MANTLEBEAM2-103,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,5.5ft (167.6cm),MANTLEBEAM2-104,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,6ft (182.9cm),MANTLEBEAM2-105,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,6.5ft (198.1cm),MANTLEBEAM2-106,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x4"" (15.2x10.2cm)",,Sample2,MANTLEBEAM2-107,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,3ft (91.4cm),MANTLEBEAM2-108,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,3.5ft (106.7cm),MANTLEBEAM2-109,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,4ft (121.9cm),MANTLEBEAM2-110,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,4.5ft (137.2cm),MANTLEBEAM2-111,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,5ft (152.4cm),MANTLEBEAM2-112,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,5.5ft (167.6cm),MANTLEBEAM2-113,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,6ft (182.9cm),MANTLEBEAM2-114,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,6.5ft (198.1cm),MANTLEBEAM2-115,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x5"" (15.2x12.7cm)",,Sample2,MANTLEBEAM2-116,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,3ft (91.4cm),MANTLEBEAM2-117,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,3.5ft (106.7cm),MANTLEBEAM2-118,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,4ft (121.9cm),MANTLEBEAM2-119,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,4.5ft (137.2cm),MANTLEBEAM2-120,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,5ft (152.4cm),MANTLEBEAM2-121,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,5.5ft (167.6cm),MANTLEBEAM2-122,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,6ft (182.9cm),MANTLEBEAM2-123,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,6.5ft (198.1cm),MANTLEBEAM2-124,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"6""x6"" (15.2x15.2cm)",,Sample2,MANTLEBEAM2-125,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,3ft (91.4cm),MANTLEBEAM2-126,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,3.5ft (106.7cm),MANTLEBEAM2-127,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,4ft (121.9cm),MANTLEBEAM2-128,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,4.5ft (137.2cm),MANTLEBEAM2-129,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,5ft (152.4cm),MANTLEBEAM2-130,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,5.5ft (167.6cm),MANTLEBEAM2-131,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,6ft (182.9cm),MANTLEBEAM2-132,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,6.5ft (198.1cm),MANTLEBEAM2-133,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x3"" (17.8x7.6cm)",,Sample2,MANTLEBEAM2-134,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,3ft (91.4cm),MANTLEBEAM2-135,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,3.5ft (106.7cm),MANTLEBEAM2-136,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,4ft (121.9cm),MANTLEBEAM2-137,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,4.5ft (137.2cm),MANTLEBEAM2-138,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,5ft (152.4cm),MANTLEBEAM2-139,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,5.5ft (167.6cm),MANTLEBEAM2-140,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,6ft (182.9cm),MANTLEBEAM2-141,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,6.5ft (198.1cm),MANTLEBEAM2-142,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x4"" (17.8x10.2cm)",,Sample2,MANTLEBEAM2-143,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,3ft (91.4cm),MANTLEBEAM2-144,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,3.5ft (106.7cm),MANTLEBEAM2-145,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,4ft (121.9cm),MANTLEBEAM2-146,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,4.5ft (137.2cm),MANTLEBEAM2-147,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,5ft (152.4cm),MANTLEBEAM2-148,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,5.5ft (167.6cm),MANTLEBEAM2-149,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,6ft (182.9cm),MANTLEBEAM2-150,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,6.5ft (198.1cm),MANTLEBEAM2-151,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x5"" (17.8x12.7cm)",,Sample2,MANTLEBEAM2-152,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,3ft (91.4cm),MANTLEBEAM2-153,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,3.5ft (106.7cm),MANTLEBEAM2-154,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,4ft (121.9cm),MANTLEBEAM2-155,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,4.5ft (137.2cm),MANTLEBEAM2-156,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,5ft (152.4cm),MANTLEBEAM2-157,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,5.5ft (167.6cm),MANTLEBEAM2-158,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,6ft (182.9cm),MANTLEBEAM2-159,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,6.5ft (198.1cm),MANTLEBEAM2-160,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"7""x6"" (17.8x15.2cm)",,Sample2,MANTLEBEAM2-161,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,3ft (91.4cm),MANTLEBEAM2-162,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,3.5ft (106.7cm),MANTLEBEAM2-163,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,4ft (121.9cm),MANTLEBEAM2-164,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,4.5ft (137.2cm),MANTLEBEAM2-165,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,5ft (152.4cm),MANTLEBEAM2-166,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,5.5ft (167.6cm),MANTLEBEAM2-167,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,6ft (182.9cm),MANTLEBEAM2-168,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,6.5ft (198.1cm),MANTLEBEAM2-169,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x3"" (20.3x7.6cm)",,Sample2,MANTLEBEAM2-170,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,3ft (91.4cm),MANTLEBEAM2-171,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,3.5ft (106.7cm),MANTLEBEAM2-172,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,4ft (121.9cm),MANTLEBEAM2-173,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,4.5ft (137.2cm),MANTLEBEAM2-174,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,5ft (152.4cm),MANTLEBEAM2-175,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,5.5ft (167.6cm),MANTLEBEAM2-176,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,6ft (182.9cm),MANTLEBEAM2-177,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,6.5ft (198.1cm),MANTLEBEAM2-178,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x4"" (20.3x10.2cm)",,Sample2,MANTLEBEAM2-179,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,3ft (91.4cm),MANTLEBEAM2-180,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,3.5ft (106.7cm),MANTLEBEAM2-181,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,4ft (121.9cm),MANTLEBEAM2-182,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,4.5ft (137.2cm),MANTLEBEAM2-183,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,5ft (152.4cm),MANTLEBEAM2-184,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,5.5ft (167.6cm),MANTLEBEAM2-185,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,6ft (182.9cm),MANTLEBEAM2-186,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,6.5ft (198.1cm),MANTLEBEAM2-187,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x5"" (20.3x12.7cm)",,Sample2,MANTLEBEAM2-188,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x6"" (20.3x15.2cm)",,3ft (91.4cm),MANTLEBEAM2-189,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x6"" (20.3x15.2cm)",,3.5ft (106.7cm),MANTLEBEAM2-190,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x6"" (20.3x15.2cm)",,4ft (121.9cm),MANTLEBEAM2-191,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x6"" (20.3x15.2cm)",,4.5ft (137.2cm),MANTLEBEAM2-192,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
solid-oak-mantel-beam-all-sizes-oiled-pre-drilled-free-fixings-included-fireplac,,,,,,,,,"8""x6"" (20.3x15.2cm)",,5ft (152.4cm),MANTLEBEAM2-193,0,shopify,3,deny,manual,20.00,24.00,TRUE,TRUE,,,,
